1262112510473310214,2020-05-17 20:07:26,"Reiner ist auch so'n Fall für #maennerwelten
#bauersuchtfrau #bauersuchtfrauinternational",3,0,gehmalbierholen
1262110241195528199,2020-05-17 19:58:25,"Ich bin wirklich und ernsthaft unsicher, was gleich passiert.

Alles, was mir bleibt, ist meine Ehrlichkeit, wie immer, und das Vertrauen in meine Leser und darin, dass sie wissen, wie ich das hier meine. &lt;3

""#Männerwelten - We love to entertain you""

https://t.co/ZOoPLRTldJ",340,48,Ophelia_BDSM
1262108957268750336,2020-05-17 19:53:18,"Ich war auf dem Reiterhof. 12 Jahre alt. Ich hatte Fieber. Einer der Betreuer, Mitte 20, verabreicht mir ein Zäpfchen. Ich dachte dass das schon richtig so ist, weil ich ja krank war. 

#maennerwelten #männerwelten",0,0,AccountZweite
1262107356072161282,2020-05-17 19:46:57,"hab gerade endlich mal #maennerwelten Welten gesehen
fazit: men are trash",0,0,sadbitchwerna
1262106208086999047,2020-05-17 19:42:23,@tarisato @SchwesterFD @JoynDeutschland @ProSieben Naja die Serie wird schon produziert sein und auf #maennerwelten hatte @ProSieben zum Glück keinen Einfluss,4,0,flyharmonie
1262105231120379907,2020-05-17 19:38:30,"Ich würde gestern übrigens von 13-15 jährigen(!) Jungs gecatcalled. Und solange ich davon nicht überrascht bin und es beinahe schon voraussehe, sind wir noch lange nicht am Ziel. 
#maennerwelten",6,0,konfetti_regen
1262104996180561921,2020-05-17 19:37:34,"@SchwesterFD @JoynDeutschland @ProSieben Insbesondere im Anbetracht von #maennerwelten  sollte sich @JoynDeutschland und @ProSieben GANZ DRINGEND überlegen, diese ekelhafte Serie ganz schnell zu entfernen. Kann nicht deren fucking Ernst sein.",70,3,GLuftwaffels
1262104511667191808,2020-05-17 19:35:39,"Junge, das ist #maennerwelten in umgekehrt 😂",2,0,der_echte_finn
1262103690225352705,2020-05-17 19:32:23,"#maennerwelten 
#Tatort 
„Was‘n das für ‘ne kranke Scheiße“",2,0,die_wolff
1262103191996567554,2020-05-17 19:30:24,@SchwesterFD @JoynDeutschland @ProSieben Und das kurze Zeit nach  #maennerwelten... 🤮🤮,4,0,tarisato
1262102697043529728,2020-05-17 19:28:26,"#maennerwelten als Jugendlicher haben immer die die Mädels bekommen, die sich richtig kacke benommen haben und eben schön dreist waren. Für diese Jungs ist es jetzt schwer zu verstehen, warum das jetzt nicht mehr klappt.
Entschuldigt keinerlei Fehlverhalten.",0,0,KrackenZak
1262101832383389696,2020-05-17 19:25:00,"Ungefragt Nachrichten von Männern erhalten, die Frau nicht will 🙅‍♀️ Dieses Phänomen kennen vermutlich viele. #Männerwelten #Sexismus @srf3 https://t.co/LJpBkDtCXt",37,10,SRF
1262101320292581376,2020-05-17 19:22:58,"Auch das sind #maennerwelten
NIZZASALAT https://t.co/UC5k3GADHX",1,0,JosephH56355122
1262098700400308224,2020-05-17 19:12:33,"Das alles ist aber trotzdem keine Entschuldigung jetzt einfach jede Diskussion über sexuelle Gewalt gegen Frauen in einem einzigen Satz abzublocken, ohne auf das Thema auch nur einmal einzugehen.

#maennerwelten #jokoundklaas",0,0,Mila__Wagner
